trace_kind,symbol,timestamp,open,high,low,close,volume,policy_event,policy_mode,policy_reason,policy_position,policy_signed_contracts,policy_long_contracts,policy_short_contracts,policy_open_long_symbol,policy_open_short_symbol,target_long_contracts,target_short_contracts,raw_action,raw_pos,exec_pos,gate_status,p_enter_long,p_enter_short,p_exit_long,p_exit_short,p_pivot_long,p_pivot_short,p_tb_long,p_tb_short,p_pivot_long_source,p_pivot_short_source,p_tb_long_source,p_tb_short_source,thr_enter_long,thr_enter_short,thr_exit_long,thr_exit_short
policy_1m,SPY,2026-03-03 15:18:00+00:00,671.49,671.55,670.89,670.99,9348.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:19:00+00:00,671.01,671.255,670.96,671.07,17363.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:20:00+00:00,671.05,671.09,670.63,670.65,11833.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 15:10:00+00:00,672.35,673.55,670.89,671.07,132254.0,,,,,,,,,,,,,,,policy_only,0.5496841669082642,0.18638239800930023,,,0.4905795454978943,0.03853766620159149,0.6229918599128723,0.1589539498090744,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 15:21:00+00:00,670.64,670.73,670.33,670.33,18278.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:22:00+00:00,670.33,670.4,669.945,669.945,12402.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:23:00+00:00,669.92,670.81,669.9,670.72,14292.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:24:00+00:00,670.71,670.72,670.3,670.45,13148.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:25:00+00:00,670.33,670.59,669.86,669.98,8161.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:26:00+00:00,670.02,670.26,669.76,669.84,16360.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:27:00+00:00,669.85,670.13,669.68,670.09,13140.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:28:00+00:00,670.05,670.13,669.77,669.8,16352.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:29:00+00:00,669.78,670.08,669.675,669.85,13567.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:30:00+00:00,669.84,670.47,669.84,670.21,15386.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 15:20:00+00:00,671.05,671.09,669.675,669.85,137533.0,,,,,,,,,,,,,,,policy_only,0.7526007294654846,0.10259106755256653,0.4719023108482361,,0.6615500450134277,0.004466028418391943,0.648429811000824,0.15795913338661194,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 15:31:00+00:00,670.2,671.76,670.2,671.59,21012.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:32:00+00:00,671.53,671.8,671.09,671.18,24726.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:33:00+00:00,671.18,671.18,670.79,671.0,7954.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:34:00+00:00,670.98,671.205,670.79,671.03,5635.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:35:00+00:00,671.05,671.53,671.02,671.16,8797.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:36:00+00:00,671.1,672.22,670.88,671.84,5099.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:37:00+00:00,671.86,672.12,671.59,671.87,16213.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:38:00+00:00,671.69,671.84,671.48,671.61,15943.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:39:00+00:00,671.62,672.05,671.47,671.74,6954.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:40:00+00:00,671.67,672.47,671.32,672.3,8777.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 15:30:00+00:00,669.84,672.22,669.84,671.74,127719.0,,,,,,,,,,,,,,,policy_only,0.563851535320282,0.22377684712409973,0.2783670425415039,,0.19367694854736328,0.07131712883710861,0.8145857453346252,0.0861087441444397,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 15:41:00+00:00,672.1,672.46,671.96,671.98,13089.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:42:00+00:00,672.02,672.41,671.79,672.03,13615.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:43:00+00:00,671.895,671.895,671.09,671.12,8800.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:44:00+00:00,671.18,671.35,670.96,671.28,9941.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:45:00+00:00,671.35,671.88,671.29,671.405,11743.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:46:00+00:00,671.37,672.12,671.25,671.53,6324.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:47:00+00:00,671.71,671.84,671.32,671.65,7914.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:48:00+00:00,671.72,671.73,671.19,671.35,7393.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:49:00+00:00,671.22,671.33,670.74,671.33,8312.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:50:00+00:00,671.02,671.02,670.37,670.76,14288.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 15:40:00+00:00,671.67,672.47,670.74,671.33,95908.0,,,,,,,,,,,,,,,policy_only,0.6632614135742188,0.08322226256132126,0.46397799253463745,,0.08975663036108017,0.3642803430557251,0.862419605255127,0.07230731099843979,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 15:51:00+00:00,670.82,671.16,670.55,670.88,9376.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:52:00+00:00,670.79,671.57,670.79,671.01,8725.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:53:00+00:00,671.02,671.06,670.62,670.63,8782.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:54:00+00:00,670.73,670.77,670.43,670.6,3354.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:55:00+00:00,670.65,670.91,670.53,670.65,6968.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:56:00+00:00,670.69,671.59,670.68,671.08,14857.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:57:00+00:00,671.1,671.52,670.91,671.48,19337.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:58:00+00:00,671.47,671.99,671.47,671.94,8471.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 15:59:00+00:00,671.88,672.1,671.73,671.99,11685.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:00:00+00:00,671.95,672.3,671.77,671.875,8745.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 15:50:00+00:00,671.02,672.1,670.37,671.99,105843.0,,,,,,,,,,,,,,,policy_only,0.8366443514823914,0.025665132328867912,0.23097462952136993,,0.14339973032474518,0.2372778207063675,0.8988322615623474,0.03999163955450058,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 16:01:00+00:00,671.79,672.26,671.76,671.93,5848.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:02:00+00:00,671.92,672.21,671.795,671.89,4254.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:03:00+00:00,671.93,672.71,671.93,672.6,9011.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:04:00+00:00,672.55,673.525,672.43,673.47,33967.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:05:00+00:00,673.46,674.23,673.44,674.19,14519.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:06:00+00:00,674.16,674.62,673.92,674.26,10124.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:07:00+00:00,674.3,674.42,674.07,674.25,11954.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:08:00+00:00,674.25,674.91,674.12,674.79,10946.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:09:00+00:00,674.77,674.85,674.3,674.57,10211.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:10:00+00:00,674.6,674.74,674.47,674.61,3891.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 16:00:00+00:00,671.95,674.91,671.76,674.57,119579.0,,,,,,,,,,,,,,,policy_only,0.8517060875892639,0.022076627239584923,0.6055058836936951,,0.025368617847561836,0.46498095989227295,0.8342179656028748,0.029476340860128403,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 16:11:00+00:00,674.65,674.66,674.26,674.6,6608.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:12:00+00:00,674.6,674.74,674.38,674.48,6750.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:13:00+00:00,674.54,675.19,674.39,675.13,14744.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:14:00+00:00,675.08,675.28,674.82,675.03,8247.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:15:00+00:00,675.03,675.71,675.01,675.65,10357.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:16:00+00:00,675.64,675.67,675.33,675.54,9134.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:17:00+00:00,675.56,675.89,675.49,675.7,9080.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:18:00+00:00,675.81,676.16,675.62,675.62,8748.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:19:00+00:00,675.65,675.72,675.15,675.28,12071.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:20:00+00:00,675.25,675.6,675.05,675.59,10472.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 16:10:00+00:00,674.6,676.16,674.26,675.28,89630.0,,,,,,,,,,,,,,,policy_only,0.7880569696426392,0.02046572044491768,0.8877180218696594,,0.002769290003925562,0.6486247181892395,0.6794793009757996,0.07961177825927734,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 16:21:00+00:00,675.62,675.62,675.02,675.42,7422.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:22:00+00:00,675.43,676.01,675.14,675.64,11757.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:23:00+00:00,675.61,676.16,675.58,676.14,7986.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:24:00+00:00,676.09,676.35,675.77,676.33,10856.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:25:00+00:00,676.47,676.58,676.15,676.52,10886.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:26:00+00:00,676.51,676.525,675.92,676.15,12921.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:27:00+00:00,676.24,676.44,675.97,676.03,8119.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:28:00+00:00,676.07,676.25,675.81,676.06,7080.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:29:00+00:00,676.07,676.25,675.93,676.01,4850.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:30:00+00:00,675.99,676.05,675.46,675.61,13852.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 16:20:00+00:00,675.25,676.58,675.02,676.01,92349.0,,,,,,,,,,,,,,,policy_only,0.43303757905960083,0.05599949508905411,,,0.004896603524684906,0.6291198134422302,0.2420787364244461,0.2539006769657135,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 16:31:00+00:00,675.61,675.61,675.12,675.12,5426.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:32:00+00:00,675.18,675.19,674.66,674.94,8677.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:33:00+00:00,675.09,675.31,674.73,674.91,5788.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:34:00+00:00,675.02,675.91,675.005,675.77,6324.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:35:00+00:00,675.82,676.19,675.81,675.99,5577.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:36:00+00:00,676.02,676.56,675.93,676.22,6770.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:37:00+00:00,676.24,676.42,676.1,676.11,4707.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:38:00+00:00,675.9,675.9,675.57,675.75,6024.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:39:00+00:00,675.96,676.09,675.74,676.09,3210.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:40:00+00:00,676.03,676.17,675.76,676.13,4742.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 16:30:00+00:00,675.99,676.56,674.66,676.09,66355.0,,,,,,,,,,,,,,,policy_only,0.7151519656181335,0.025477664545178413,,,0.05507601797580719,0.2551363408565521,0.4999655485153198,0.04531899467110634,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 16:41:00+00:00,676.21,676.28,676.08,676.12,4170.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:42:00+00:00,676.04,676.08,675.42,675.76,4780.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:43:00+00:00,675.8,676.8,675.31,676.55,13537.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:44:00+00:00,676.55,676.785,676.295,676.67,8257.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:45:00+00:00,676.69,677.45,676.68,677.29,15740.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:46:00+00:00,677.33,678.425,677.33,678.32,9216.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:47:00+00:00,678.31,678.34,677.8,677.85,12989.0,error,intrabar_meta,atr_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:48:00+00:00,677.83,677.97,677.33,677.76,9219.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:49:00+00:00,677.78,677.78,676.99,677.45,17319.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:50:00+00:00,677.57,677.79,677.25,677.46,5892.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 16:40:00+00:00,676.03,678.425,675.31,677.45,99969.0,,,,,,,,,,,,,,,policy_only,0.2281913459300995,0.15083174407482147,0.6439220309257507,,0.017770882695913315,0.5703748464584351,0.3117493987083435,0.1432706117630005,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 16:51:00+00:00,677.62,677.72,677.25,677.38,7877.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:52:00+00:00,677.43,677.74,677.3,677.66,3395.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:53:00+00:00,677.63,677.92,677.6,677.91,6177.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:54:00+00:00,677.79,677.84,677.62,677.83,5051.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:55:00+00:00,678.0,678.08,677.72,678.08,5225.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:56:00+00:00,678.18,678.27,677.83,678.21,6077.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:57:00+00:00,678.21,678.21,677.83,677.91,5298.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:58:00+00:00,678.01,678.12,677.72,677.72,8523.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 16:59:00+00:00,677.76,677.84,677.37,677.52,5655.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:00:00+00:00,677.57,677.87,677.35,677.59,5580.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 16:50:00+00:00,677.57,678.27,677.25,677.52,59170.0,,,,,,,,,,,,,,,policy_only,0.5498142242431641,0.06167348101735115,0.6253024935722351,,1.6266736565739848e-05,0.01711207628250122,0.591830313205719,0.06417707353830338,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 17:01:00+00:00,677.48,677.55,676.91,677.1,7266.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:02:00+00:00,677.07,677.43,676.89,677.39,6644.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:03:00+00:00,677.45,677.45,677.07,677.09,4034.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:04:00+00:00,677.13,677.45,676.99,677.45,3465.0,open_long,independent_meta,,1.0,1.0,1.0,0.0,.SIM_SPY_260303_C_680,,1.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:05:00+00:00,677.43,677.7,677.27,677.38,5274.0,hold,independent_meta,,1.0,1.0,1.0,0.0,.SIM_SPY_260303_C_680,,1.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:06:00+00:00,677.28,677.75,677.28,677.75,2200.0,hold,independent_meta,,1.0,1.0,1.0,0.0,.SIM_SPY_260303_C_680,,1.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:07:00+00:00,677.8,677.8,677.17,677.3,4819.0,hold,independent_meta,,1.0,1.0,1.0,0.0,.SIM_SPY_260303_C_680,,1.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:08:00+00:00,677.22,677.41,676.98,676.98,5770.0,hold,independent_meta,,1.0,1.0,1.0,0.0,.SIM_SPY_260303_C_680,,1.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:09:00+00:00,677.07,677.07,676.68,676.81,6371.0,hold,independent_meta,,1.0,1.0,1.0,0.0,.SIM_SPY_260303_C_680,,1.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:10:00+00:00,676.81,677.08,676.71,676.86,5878.0,hold,independent_meta,,1.0,1.0,1.0,0.0,.SIM_SPY_260303_C_680,,1.0,0.0,,,,,,,,,,,,,,,,,,,,
meta_10m,SPY,2026-03-03 17:00:00+00:00,677.57,677.87,676.68,676.81,51423.0,,,,,,,,,,,,,,,policy_only,0.9449386596679688,0.008512522093951702,0.8602238297462463,,0.003990240395069122,0.15525132417678833,0.9371257424354553,0.008939775638282299,,,,,0.5,0.5,0.65,0.65
policy_1m,SPY,2026-03-03 17:11:00+00:00,676.83,677.07,676.59,676.64,3631.0,close_long,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:12:00+00:00,676.8,676.915,676.42,676.71,9212.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:13:00+00:00,676.74,676.94,676.63,676.63,3662.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:14:00+00:00,676.68,677.125,676.585,677.125,8326.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
policy_1m,SPY,2026-03-03 17:15:00+00:00,677.12,677.13,676.94,677.09,2812.0,hold,independent_meta,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
